"","Date","RMM1","RMM2","Phase","Amplitude","TresMariasPrec.Rainfall","PhaseName"
"16051",2018-05-11,-2.0174882,-0.69546604,1,2.1339943,0,"WHA1"
"16052",2018-05-12,-2.0783472,-0.91724265,1,2.2717528,0,"WHA1"
"16053",2018-05-13,-2.3201554,-1.0976564,1,2.5667043,0,"WHA1"
"16054",2018-05-14,-2.190243,-1.16205,1,2.4794202,0.4,"WHA1"
"16055",2018-05-15,-1.8495517,-1.1889566,1,2.1987405,0,"WHA1"
"16056",2018-05-16,-1.6316742,-1.2110164,1,2.0319748,0,"WHA1"
"16057",2018-05-17,-1.468318,-1.3958055,1,2.0258901,0.4,"WHA1"
"16058",2018-05-18,-1.2262402,-1.5980427,2,2.0143003,2.4,"IO2"
"16059",2018-05-19,-1.1982733,-1.740163,2,2.1128242,2.5,"IO2"
"16060",2018-05-20,-1.2470933,-1.7169131,2,2.122035,7.9,"IO2"
"16061",2018-05-21,-1.2979224,-1.6366019,2,2.0887959,0.1,"IO2"
"16062",2018-05-22,-1.1376656,-1.6541451,2,2.0076053,0,"IO2"
"16063",2018-05-23,-0.97308785,-1.7501293,2,2.0024617,0,"IO2"
"16064",2018-05-24,-0.8351047,-1.6165065,2,1.819476,0,"IO2"
"16065",2018-05-25,-0.6114285,-1.7393143,2,1.8436537,0,"IO2"
"16066",2018-05-26,-0.51622486,-1.9322069,2,1.9999778,0,"IO2"
"16067",2018-05-27,-0.28877327,-1.8144586,2,1.8372942,0,"IO2"
"16068",2018-05-28,0.22548807,-1.6191037,3,1.6347299,0,"IO3"
"16069",2018-05-29,0.80179191,-1.4857757,3,1.6883126,0,"IO3"
"16070",2018-05-30,1.1130691,-0.98217702,4,1.4844509,0,"MC4"
"16071",2018-05-31,1.2644073,-0.33535403,4,1.3081238,0,"MC4"
"16072",2018-06-01,1.2612472,0.0453177094,5,1.262061,0,"MC5"
"16073",2018-06-02,1.2144095,0.42673928,5,1.287205,0,"MC5"
"16074",2018-06-03,1.3972422,0.75732571,5,1.5892854,0,"MC5"
"16075",2018-06-04,1.3293145,0.83625799,5,1.570479,0,"MC5"
"16076",2018-06-05,0.90550756,1.0463798,6,1.3837827,0.1,"WP6"
"16077",2018-06-06,0.52351153,1.0643373,6,1.186119,1.5,"WP6"
"16078",2018-06-07,0.49492472,1.0412596,6,1.1528972,0.1,"WP6"
"16079",2018-06-08,0.26045325,0.84484196,6,0.88407797,0.8,"WP6"
"16080",2018-06-09,-0.10660669,0.40180048,7,0.41570255,0,"WP7"
"16081",2018-06-10,-0.16692236,0.3359063,7,0.3750948,0,"WP7"
"16082",2018-06-11,0.0277316477,0.32679775,6,0.32797226,0,"WP6"
"16083",2018-06-12,0.16931161,0.11762679,5,0.20616131,0,"MC5"
"16084",2018-06-13,0.0498135127,0.1469169,6,0.15513207,0,"WP6"
"16085",2018-06-14,-0.0609716028,0.19289407,7,0.20230091,0.1,"WP7"
"16086",2018-06-15,-0.25873721,-0.28036436,2,0.38150901,0,"IO2"
"16087",2018-06-16,-0.68783116,-0.38729283,1,0.78937155,0,"WHA1"
"16088",2018-06-17,-1.2348634,-0.30025023,1,1.2708414,0,"WHA1"
"16089",2018-06-18,-1.5939581,-0.28494421,1,1.6192269,0,"WHA1"
"16090",2018-06-19,-1.5696023,-0.30662534,1,1.5992718,0,"WHA1"
"16091",2018-06-20,-1.4268539,-0.42809525,1,1.4896904,0,"WHA1"
"16092",2018-06-21,-1.1175938,-0.52465308,1,1.234616,0,"WHA1"
"16093",2018-06-22,-0.90570575,-0.71275884,1,1.1525311,0,"WHA1"
"16094",2018-06-23,-0.85807192,-0.79898322,1,1.1724597,0,"WHA1"
"16095",2018-06-24,-0.84531736,-0.92719024,2,1.2546885,0,"IO2"
"16096",2018-06-25,-0.89372927,-1.1121809,2,1.426779,0,"IO2"
"16097",2018-06-26,-1.0190529,-1.1915473,2,1.5678819,0,"IO2"
"16098",2018-06-27,-1.2045803,-1.1672759,1,1.677363,0,"WHA1"
"16099",2018-06-28,-1.2909766,-1.1064218,1,1.7002324,0,"WHA1"
"16100",2018-06-29,-1.1592147,-1.0538663,1,1.5666566,0,"WHA1"
"16101",2018-06-30,-0.68330181,-0.8485527,2,1.0894692,0,"IO2"
"16102",2018-07-01,-0.37363681,-0.65852475,2,0.75713891,0,"IO2"
"16103",2018-07-02,-0.2585426,-0.46752971,2,0.53425491,0,"IO2"
"16104",2018-07-03,-0.22416453,-0.30116257,2,0.37543124,0,"IO2"
"16105",2018-07-04,-0.11933185,-0.0521448441,1,0.1302274,0,"WHA1"
"16106",2018-07-05,0.116817,0.3174096,6,0.3382234,0,"WP6"
"16107",2018-07-06,0.2615107,0.37889469,6,0.46037921,0,"WP6"
"16108",2018-07-07,0.62182409,0.14729409,5,0.63903111,0,"MC5"
"16109",2018-07-08,1.0722049,-0.10088408,4,1.0769405,0,"MC4"
"16110",2018-07-09,1.203851,-0.25575033,4,1.2307174,0,"MC4"
"16111",2018-07-10,1.33678,-0.23125836,4,1.3566359,0,"MC4"
"16112",2018-07-11,1.4674639,0.027506005,5,1.4677216,0.3,"MC5"
"16113",2018-07-12,1.509774,0.27404666,5,1.5344442,0.3,"MC5"
"16114",2018-07-13,1.6564521,0.62683266,5,1.771088,0,"MC5"
"16115",2018-07-14,1.8528197,0.98867857,5,2.1001015,0,"MC5"
"16116",2018-07-15,2.0150547,1.445595,5,2.4799578,0,"MC5"
"16117",2018-07-16,1.926083,1.6857586,5,2.5596049,0,"MC5"
"16118",2018-07-17,2.0473194,1.7765434,5,2.71065,0,"MC5"
"16119",2018-07-18,2.0248284,1.7474195,5,2.6745851,0,"MC5"
"16120",2018-07-19,1.6614412,1.8118862,6,2.4583163,0,"WP6"
"16121",2018-07-20,1.1777747,1.9337348,6,2.264174,0,"WP6"
"16122",2018-07-21,0.66320837,1.850364,6,1.9656277,0,"WP6"
"16123",2018-07-22,0.49767247,2.0015545,6,2.0624981,0,"WP6"
"16124",2018-07-23,0.38585776,2.0781689,6,2.1136868,0,"WP6"
"16125",2018-07-24,0.2564722,1.8740541,6,1.8915223,0,"WP6"
"16126",2018-07-25,0.240769,1.789006,6,1.805135,0,"WP6"
"16127",2018-07-26,0.3319287,1.3982744,6,1.4371319,0,"WP6"
"16128",2018-07-27,0.33843437,1.3289939,6,1.3714091,0,"WP6"
"16129",2018-07-28,0.26551932,1.1581541,6,1.188201,0,"WP6"
"16130",2018-07-29,0.20749927,0.86052519,6,0.885189,0,"WP6"
"16131",2018-07-30,0.12971084,0.74457353,6,0.75578743,0,"WP6"
"16132",2018-07-31,0.17812906,1.0681936,6,1.0829439,0.2,"WP6"
"16133",2018-08-01,0.0608671606,1.3762906,6,1.3776358,1.7,"WP6"
"16134",2018-08-02,-0.0451754071,1.7328078,7,1.7333965,4.2,"WP7"
"16135",2018-08-03,-0.20984204,1.5660566,7,1.5800529,4.6,"WP7"
"16136",2018-08-04,-0.0268117189,1.1915506,7,1.1918522,13.4,"WP7"
"16137",2018-08-05,0.27326369,1.5388963,6,1.5629699,0.3,"WP6"
"16138",2018-08-06,0.23945819,1.7934958,6,1.8094108,4.8,"WP6"
"16139",2018-08-07,0.28407916,1.5550873,6,1.5808218,1.3,"WP6"
"16140",2018-08-08,0.30041558,1.4643815,6,1.4948788,0,"WP6"
"16141",2018-08-09,0.2291864,1.7278634,6,1.7429969,1,"WP6"
"16142",2018-08-10,0.22052382,2.1282742,6,2.1396687,0,"WP6"
"16143",2018-08-11,0.18185037,2.3890896,6,2.3960006,0,"WP6"
"16144",2018-08-12,0.1524142,2.2897184,6,2.2947855,0,"WP6"
"16145",2018-08-13,0.24262773,2.0133824,6,2.0279491,0,"WP6"
"16146",2018-08-14,0.0834699199,1.5624855,6,1.5647134,0,"WP6"
"16147",2018-08-15,0.0314090885,1.1435364,6,1.1439677,0.1,"WP6"
"16148",2018-08-16,0.29761893,0.93769896,6,0.98379689,0.1,"WP6"
"16149",2018-08-17,0.62221694,0.66186327,6,0.90841448,5,"WP6"
"16150",2018-08-18,0.60384762,0.38022518,5,0.71358472,2.3,"MC5"
"16151",2018-08-19,0.60643327,0.0848757997,5,0.61234403,0.1,"MC5"
"16152",2018-08-20,0.61691821,0.0877037346,5,0.6231212,0,"MC5"
"16153",2018-08-21,0.5982033,0.0396724232,5,0.59951735,0,"MC5"
"16154",2018-08-22,0.48648143,-0.13937791,4,0.50605375,0,"MC4"
"16155",2018-08-23,0.60304314,-0.21603021,4,0.6405701,0,"MC4"
"16156",2018-08-24,0.59031081,-0.12434397,4,0.60326469,0,"MC4"
"16157",2018-08-25,0.76352257,-0.20012815,4,0.78931487,0,"MC4"
"16158",2018-08-26,0.72217488,-0.28624895,4,0.77683657,0.5,"MC4"
"16159",2018-08-27,0.45347542,-0.25745249,4,0.52146119,0,"MC4"
"16160",2018-08-28,0.30403349,-0.00801955909,4,0.30413923,0,"MC4"
"16161",2018-08-29,0.25403857,0.20728198,5,0.32787409,0,"MC5"
"16162",2018-08-30,0.47800374,0.41210786,5,0.63112634,0,"MC5"
"16163",2018-08-31,0.58642554,0.53296685,5,0.79243207,0,"MC5"
"16164",2018-09-01,0.38793743,0.68312532,6,0.78559256,0,"WP6"
"16165",2018-09-02,0.21273251,0.60558844,6,0.64186639,0,"WP6"
"16166",2018-09-03,-0.16879307,0.26355338,7,0.31297201,0.1,"WP7"
"16167",2018-09-04,-0.90286279,0.38360241,8,0.98097503,1.4,"WP8"
"16168",2018-09-05,-1.2093281,0.68874586,8,1.3917059,0,"WP8"
"16169",2018-09-06,-1.1049639,0.45236021,8,1.1939745,0,"WP8"
"16170",2018-09-07,-1.0427727,0.54434091,8,1.1763,0,"WP8"
"16171",2018-09-08,-0.98723388,0.3713097,8,1.0547519,0,"WP8"
"16172",2018-09-09,-1.3304496,0.20562294,8,1.3462454,0,"WP8"
"16173",2018-09-10,-1.3819174,0.38001037,8,1.4332144,0,"WP8"
"16174",2018-09-11,-1.2911477,0.20509136,8,1.307335,0,"WP8"
"16175",2018-09-12,-0.92355371,0.12573542,8,0.93207341,0.7,"WP8"
"16176",2018-09-13,-0.63897735,-0.14092569,1,0.65433335,0.6,"WHA1"
"16177",2018-09-14,-0.2754952,-0.30738455,2,0.41277459,10.8,"IO2"
"16178",2018-09-15,0.20111895,-0.39363706,3,0.44203955,11.7,"IO3"
"16179",2018-09-16,0.3554962,-0.43236887,3,0.55975032,5.8,"IO3"
"16180",2018-09-17,0.43941048,-0.53268236,3,0.6905303,4.8,"IO3"
"16181",2018-09-18,0.36443409,-0.2450781,4,0.4391759,1.1,"MC4"
"16182",2018-09-19,0.36602771,0.0580072589,5,0.37059563,2.6,"MC5"
"16183",2018-09-20,0.0896031335,0.13554688,6,0.16248593,2.2,"WP6"
"16184",2018-09-21,-0.45247376,0.41761652,8,0.61574024,10.5,"WP8"
"16185",2018-09-22,-0.96632719,0.66845071,8,1.1749955,0.1,"WP8"
"16186",2018-09-23,-1.2728779,0.87749273,8,1.546031,0,"WP8"
"16187",2018-09-24,-1.4271654,0.90176994,8,1.6881914,0,"WP8"
"16188",2018-09-25,-1.5233027,0.88906687,8,1.7637718,0,"WP8"
"16189",2018-09-26,-1.525318,0.77341914,8,1.7101966,0,"WP8"
"16190",2018-09-27,-1.5666386,0.72509593,8,1.7263026,0,"WP8"
"16191",2018-09-28,-1.6934955,0.48174533,8,1.7606833,2.9,"WP8"
"16192",2018-09-29,-1.8730412,0.45443794,8,1.9273809,5.4,"WP8"
"16193",2018-09-30,-2.0255082,0.22743028,8,2.0382364,1.2,"WP8"
"16194",2018-10-01,-2.0964348,0.094981581,8,2.0985854,7.4,"WP8"
"16195",2018-10-02,-2.1765246,-0.0919726193,1,2.178467,1.6,"WHA1"
"16196",2018-10-03,-2.1745584,-0.27498481,1,2.1918762,0,"WHA1"
"16197",2018-10-04,-1.8863103,-0.49947488,1,1.951318,0.9,"WHA1"
"16198",2018-10-05,-1.8667109,-0.65344298,1,1.9777758,3.2,"WHA1"
"16199",2018-10-06,-1.8114079,-0.87778521,1,2.0128849,4.8,"WHA1"
"16200",2018-10-07,-2.0163126,-0.9996627,1,2.2505205,4.3,"WHA1"
"16201",2018-10-08,-1.7548569,-1.3306212,1,2.2022886,0.2,"WHA1"
"16202",2018-10-09,-1.579702,-1.5143051,1,2.188282,0.2,"WHA1"
"16203",2018-10-10,-1.4072213,-1.6921914,2,2.2008598,0,"IO2"
"16204",2018-10-11,-1.2256738,-1.8467965,2,2.2165139,3.9,"IO2"
"16205",2018-10-12,-0.95807779,-1.8842866,2,2.1138706,2.4,"IO2"
"16206",2018-10-13,-0.52544028,-1.6920618,2,1.7717676,0.1,"IO2"
"16207",2018-10-14,-0.37552556,-1.4825215,2,1.5293428,4.5,"IO2"
"16208",2018-10-15,-0.34067303,-1.0924909,2,1.1443752,10.2,"IO2"
"16209",2018-10-16,-0.0819643959,-1.019286,2,1.0225762,4,"IO2"
"16210",2018-10-17,0.154828,-0.58378124,3,0.60396379,4,"IO3"
"16211",2018-10-18,0.0359147564,-0.27843636,3,0.28074306,8.2,"IO3"
"16212",2018-10-19,-0.32103792,0.0121867489,8,0.32126915,11,"WP8"
"16213",2018-10-20,-0.38954294,0.22262119,8,0.44866902,2.1,"WP8"
"16214",2018-10-21,-0.50372261,0.10680985,8,0.51492214,0.1,"WP8"
"16215",2018-10-22,-0.22937454,0.13282798,8,0.2650584,1.4,"WP8"
"16216",2018-10-23,-0.24522078,0.13159505,8,0.27829927,0.9,"WP8"
"16217",2018-10-24,-0.29395258,0.49962375,7,0.57968271,6.1,"WP7"
"16218",2018-10-25,-0.28717491,0.73531258,7,0.78940105,20.8,"WP7"
"16219",2018-10-26,-0.55773324,0.90133184,7,1.0599365,6.3,"WP7"
"16220",2018-10-27,-0.65824318,1.0504886,7,1.2396815,9.1,"WP7"
"16221",2018-10-28,-0.82033986,0.95607871,7,1.2597793,0.9,"WP7"
"16222",2018-10-29,-0.87622982,0.74851012,8,1.1524088,1.4,"WP8"
"16223",2018-10-30,-1.1125852,0.31381091,8,1.1559944,1.2,"WP8"
"16224",2018-10-31,-1.528079,-0.16657801,1,1.5371317,0,"WHA1"
"16225",2018-11-01,-1.5263304,-1.0012102,1,1.8254057,17.5,"WHA1"
"16226",2018-11-02,-1.6773471,-1.3992559,1,2.1843557,2.6,"WHA1"
"16227",2018-11-03,-1.1696693,-1.3646832,2,1.7973554,2.8,"IO2"
"16228",2018-11-04,-0.88283938,-1.5775219,2,1.8077557,15.3,"IO2"
"16229",2018-11-05,-0.46336374,-1.6192052,2,1.6842006,5.4,"IO2"
"16230",2018-11-06,-0.0899831802,-1.768801,2,1.7710884,8.1,"IO2"
"16231",2018-11-07,0.24257326,-1.5136205,3,1.5329347,4.4,"IO3"
"16232",2018-11-08,0.72394544,-1.448415,3,1.6192601,28.5,"IO3"
"16233",2018-11-09,1.0239681,-1.3112015,3,1.6636585,35.7,"IO3"
"16234",2018-11-10,1.3413841,-1.0306154,4,1.6915908,9.4,"MC4"
"16235",2018-11-11,1.5221896,-0.58632541,4,1.6312077,2.4,"MC4"
"16236",2018-11-12,1.5142864,-0.26206818,4,1.5367965,0.1,"MC4"
"16237",2018-11-13,1.4160939,0.029276669,5,1.4163965,0.8,"MC5"
"16238",2018-11-14,1.2979561,0.22888462,5,1.3179827,0.9,"MC5"
"16239",2018-11-15,0.86489558,0.46167591,5,0.98040247,12.5,"MC5"
"16240",2018-11-16,0.65911651,0.56210989,5,0.86625755,13.5,"MC5"
"16241",2018-11-17,0.78662044,0.43415639,5,0.89847845,6.4,"MC5"
"16242",2018-11-18,1.0525478,0.34718168,5,1.1083285,3,"MC5"
"16243",2018-11-19,0.80987,0.3744089,5,0.89222836,13.9,"MC5"
"16244",2018-11-20,0.64798874,0.34430951,5,0.73378366,33.8,"MC5"
"16245",2018-11-21,0.60565376,0.56166339,5,0.82600373,38.6,"MC5"
"16246",2018-11-22,0.47789055,0.89285815,6,1.0127068,11.8,"WP6"
"16247",2018-11-23,0.30775508,1.2013811,6,1.2401732,5,"WP6"
"16248",2018-11-24,-0.0211142935,1.2041248,7,1.2043099,7,"WP7"
"16249",2018-11-25,-0.29462674,1.2977545,7,1.3307786,23.5,"WP7"
"16250",2018-11-26,-0.70700747,1.1496282,7,1.3496312,3.4,"WP7"
"16251",2018-11-27,-0.9033531,1.0695852,7,1.4000212,0.5,"WP7"
"16252",2018-11-28,-0.91046149,0.85819972,8,1.2511781,0.3,"WP8"
"16253",2018-11-29,-1.145993,0.48378015,8,1.2439225,3.7,"WP8"
"16254",2018-11-30,-1.3057458,0.21651004,8,1.3235742,0.3,"WP8"
"16255",2018-12-01,-1.3890996,0.0660873652,8,1.3906708,36.5,"WP8"
"16256",2018-12-02,-1.5043652,-0.55643201,1,1.6039736,16.7,"WHA1"
"16257",2018-12-03,-1.5047063,-1.0957274,1,1.8613864,24.7,"WHA1"
"16258",2018-12-04,-1.361128,-1.6639876,2,2.1497731,0.6,"IO2"
"16259",2018-12-05,-0.78105044,-1.9381745,2,2.0896316,2.7,"IO2"
"16260",2018-12-06,-0.36081445,-2.0978637,2,2.1286659,4.5,"IO2"
"16261",2018-12-07,-0.18373753,-2.034014,2,2.0422959,19.8,"IO2"
"16262",2018-12-08,-0.0560973138,-1.7548391,2,1.7557355,12.5,"IO2"
"16263",2018-12-09,0.18531445,-1.6492838,3,1.6596621,0.2,"IO3"
"16264",2018-12-10,0.72335273,-1.8196486,3,1.9581523,0.5,"IO3"
"16265",2018-12-11,1.2686795,-1.7311307,3,2.1462436,0.6,"IO3"
"16266",2018-12-12,1.4018811,-1.7504359,3,2.2426095,1.6,"IO3"
"16267",2018-12-13,1.6008148,-1.9072624,3,2.4900317,3,"IO3"
"16268",2018-12-14,1.6669238,-1.5764091,4,2.2942755,1.1,"MC4"
"16269",2018-12-15,1.8647531,-0.97853082,4,2.1059029,0,"MC4"
"16270",2018-12-16,2.1440749,-0.35917145,4,2.1739507,0,"MC4"
"16271",2018-12-17,1.9290732,-0.26148817,4,1.9467151,0.9,"MC4"
"16272",2018-12-18,1.9159143,-0.1364387,4,1.9207662,0,"MC4"
"16273",2018-12-19,1.9939355,-0.0358915813,4,1.9942584,5.1,"MC4"
"16274",2018-12-20,2.0809641,0.24130119,5,2.0949075,2.5,"MC5"
"16275",2018-12-21,2.4510977,0.31663942,5,2.4714653,3.8,"MC5"
"16276",2018-12-22,2.7826846,0.26332051,5,2.7951157,12.4,"MC5"
"16277",2018-12-23,2.6378527,0.38319016,5,2.6655397,2.6,"MC5"
"16278",2018-12-24,2.6879025,0.44300672,5,2.724165,15.2,"MC5"
"16279",2018-12-25,2.9967256,0.65140158,5,3.0667064,7.2,"MC5"
"16280",2018-12-26,2.9921722,0.90534353,5,3.1261384,16.8,"MC5"
"16281",2018-12-27,2.9150283,0.99195206,5,3.0791814,15.7,"MC5"
"16282",2018-12-28,2.6207955,0.97872722,5,2.7975841,14.1,"MC5"
"16283",2018-12-29,2.297962,1.0307127,5,2.5185308,13.7,"MC5"
"16284",2018-12-30,2.0543673,1.2822226,5,2.4216771,16.5,"MC5"
"16285",2018-12-31,1.9243855,1.6524482,5,2.5365024,16.4,"MC5"
"16286",2019-01-01,1.9583611,1.8801023,5,2.7147675,11.3,"MC5"
"16287",2019-01-02,1.1662581,1.7401143,6,2.0947926,2.1,"WP6"
"16288",2019-01-03,0.41717246,1.7975787,6,1.8453515,2.1,"WP6"
"16289",2019-01-04,-0.52186757,1.8970773,7,1.9675488,7.5,"WP7"
"16290",2019-01-05,-1.5975828,1.9418716,7,2.5145848,1.3,"WP7"
"16291",2019-01-06,-2.095988,1.5675036,8,2.617295,1,"WP8"
"16292",2019-01-07,-2.2463834,1.0126199,8,2.4640691,0.2,"WP8"
"16293",2019-01-08,-2.2676351,0.75162697,8,2.3889563,0.7,"WP8"
"16294",2019-01-09,-2.0221436,0.46032551,8,2.0738766,0.1,"WP8"
"16295",2019-01-10,-1.5972606,0.18187468,8,1.607582,0.2,"WP8"
"16296",2019-01-11,-0.9985407,0.11373957,8,1.0049976,0.1,"WP8"
"16297",2019-01-12,-0.7743085,0.11900159,8,0.7833997,0.2,"WP8"
"16298",2019-01-13,-0.4665516,-0.24095966,1,0.52510184,0.1,"WHA1"
"16299",2019-01-14,0.14543235,-0.36007085,3,0.38833183,0.1,"IO3"
"16300",2019-01-15,0.57743526,-0.66311789,3,0.87929338,0.2,"IO3"
"16301",2019-01-16,0.75915498,-0.67929626,4,1.0187049,1.6,"MC4"
"16302",2019-01-17,0.99462867,-0.59490561,4,1.1589646,2.2,"MC4"
"16303",2019-01-18,1.1204866,-0.7354095,4,1.3402677,1.1,"MC4"
"16304",2019-01-19,1.3041248,-0.4235979,4,1.3711953,0.1,"MC4"
"16305",2019-01-20,1.6024454,-0.33468747,4,1.6370238,4.2,"MC4"
"16306",2019-01-21,1.7848642,0.23540103,5,1.8003205,3.5,"MC5"
"16307",2019-01-22,1.9324179,0.79974574,5,2.0913708,5.7,"MC5"
"16308",2019-01-23,1.8785466,1.2848923,5,2.2759364,1.1,"MC5"
"16309",2019-01-24,1.4838839,1.4031029,5,2.042207,3.4,"MC5"
"16310",2019-01-25,1.1249117,1.6733861,6,2.016345,0.1,"WP6"
"16311",2019-01-26,0.75717628,1.9535762,6,2.0951791,9.4,"WP6"
"16312",2019-01-27,0.6325143,2.0410392,6,2.1368003,0.3,"WP6"
"16313",2019-01-28,0.5812453,2.1032584,6,2.1820958,0,"WP6"
"16314",2019-01-29,0.54904699,1.7091042,6,1.7951294,0.3,"WP6"
"16315",2019-01-30,0.19551972,1.6724064,6,1.6837966,0.8,"WP6"
"16316",2019-01-31,-0.28932768,1.9311167,7,1.9526706,0.4,"WP7"
"16317",2019-02-01,-0.40538388,1.7362468,7,1.782944,0.3,"WP7"
"16318",2019-02-02,-0.21046911,1.5120668,7,1.5266445,0.1,"WP7"
"16319",2019-02-03,-0.18690717,1.6257458,7,1.6364546,0.3,"WP7"
"16320",2019-02-04,-0.13668962,1.4820392,7,1.4883294,19.8,"WP7"
"16321",2019-02-05,0.17495328,1.4880798,6,1.4983292,4.9,"WP6"
"16322",2019-02-06,0.37779379,1.4954093,6,1.5423932,19.9,"WP6"
"16323",2019-02-07,0.3628937,1.4628741,6,1.5072135,16.1,"WP6"
"16324",2019-02-08,0.44199008,1.3139213,6,1.3862699,1.9,"WP6"
"16325",2019-02-09,0.18139163,1.2484026,6,1.2615118,0.5,"WP6"
"16326",2019-02-10,-0.21472664,1.3100152,7,1.3274966,2.3,"WP7"
"16327",2019-02-11,-0.82621199,1.3751918,7,1.6043,2.2,"WP7"
"16328",2019-02-12,-1.19582,1.3616556,7,1.8122063,1.7,"WP7"
"16329",2019-02-13,-1.3668736,1.3302119,8,1.9073036,11.1,"WP8"
"16330",2019-02-14,-1.0635134,1.1502836,7,1.5665928,7.1,"WP7"
"16331",2019-02-15,-0.98974884,0.48493248,8,1.1021625,9.3,"WP8"
"16332",2019-02-16,-1.2690167,0.51203066,8,1.368422,26.4,"WP8"
"16333",2019-02-17,-1.4775602,0.73637033,8,1.6508863,24,"WP8"
"16334",2019-02-18,-1.5482274,0.59100401,8,1.6571946,13.1,"WP8"
"16335",2019-02-19,-1.8999178,0.47100192,8,1.9574295,9.1,"WP8"
"16336",2019-02-20,-2.1780326,0.45961452,8,2.2259991,7.6,"WP8"
"16337",2019-02-21,-2.1198573,0.32881841,8,2.1452076,14.5,"WP8"
"16338",2019-02-22,-2.2183921,0.2523059,8,2.2326939,0.7,"WP8"
"16339",2019-02-23,-2.1759374,0.0611280352,8,2.1767957,0.6,"WP8"
"16340",2019-02-24,-2.148016,-0.29832733,1,2.1686337,0.2,"WHA1"
"16341",2019-02-25,-2.1785209,-0.46102998,1,2.2267694,1.1,"WHA1"
"16342",2019-02-26,-1.910642,-0.87718838,1,2.1023827,15,"WHA1"
"16343",2019-02-27,-1.4083643,-1.3681078,1,1.9634686,3.9,"WHA1"
"16344",2019-02-28,-1.0193886,-1.8813767,2,2.139797,22.1,"IO2"
"16345",2019-03-01,-0.64505917,-2.2487738,2,2.3394625,19.9,"IO2"
"16346",2019-03-02,-0.32059526,-2.2911897,2,2.3135107,10.9,"IO2"
"16347",2019-03-03,0.4275696,-2.2383087,3,2.2787807,2.6,"IO3"
"16348",2019-03-04,0.91465342,-2.2205932,3,2.401588,2.6,"IO3"
"16349",2019-03-05,1.347535,-2.0595515,3,2.4612198,0.9,"IO3"
"16350",2019-03-06,1.8749745,-1.7158056,4,2.5415583,4,"MC4"
"16351",2019-03-07,2.0682576,-1.4995297,4,2.5546582,0.5,"MC4"
"16352",2019-03-08,2.0833361,-1.2852055,4,2.447865,0.1,"MC4"
"16353",2019-03-09,1.7268888,-0.98907465,4,1.9900788,0.4,"MC4"
"16354",2019-03-10,1.5155461,-0.8306787,4,1.7282671,6.1,"MC4"
"16355",2019-03-11,1.256608,-0.72928804,4,1.4529022,8.7,"MC4"
"16356",2019-03-12,0.99613911,-0.69763565,4,1.2161368,3.5,"MC4"
"16357",2019-03-13,0.83417112,-0.59289336,4,1.0234081,1.6,"MC4"
"16358",2019-03-14,0.41825971,-0.63429958,3,0.75978756,2.3,"IO3"
"16359",2019-03-15,0.17431189,-0.59849173,3,0.62335944,1.9,"IO3"
"16360",2019-03-16,0.0573426262,-0.56679052,3,0.56968385,7.2,"IO3"
"16361",2019-03-17,0.12647152,-0.38609144,3,0.40627778,11.8,"IO3"
"16362",2019-03-18,0.0716126785,-0.33897135,3,0.3464534,2.4,"IO3"
"16363",2019-03-19,0.0910823122,-0.37453038,3,0.38544649,5,"IO3"
"16364",2019-03-20,0.0922623277,-0.0803981423,4,0.12237728,3.8,"MC4"
"16365",2019-03-21,0.20838548,0.12876584,5,0.24495949,19.8,"MC5"
"16366",2019-03-22,0.33058548,0.4017089,6,0.52024686,23.6,"WP6"
"16367",2019-03-23,0.45486087,0.56798166,6,0.72766858,1,"WP6"
"16368",2019-03-24,0.25389233,0.3769955,6,0.45451835,0.3,"WP6"
"16369",2019-03-25,0.0698087066,0.27946657,6,0.28805348,0.1,"WP6"
"16370",2019-03-26,0.11245073,0.22122608,6,0.24816556,0.1,"WP6"
"16371",2019-03-27,0.25630033,0.0402181149,5,0.25943661,0.2,"MC5"
"16372",2019-03-28,0.50213432,0.00455649057,5,0.50215501,0.4,"MC5"
"16373",2019-03-29,0.54534209,0.0204929523,5,0.54572701,0.2,"MC5"
"16374",2019-03-30,0.46654728,-0.11290111,4,0.48001355,0,"MC4"
"16375",2019-03-31,0.31716207,0.0456729345,5,0.32043377,0.3,"MC5"
"16376",2019-04-01,0.0525664203,0.28824842,6,0.29300237,1,"WP6"
"16377",2019-04-02,-0.10032403,0.22933732,7,0.25032085,0.7,"WP7"
"16378",2019-04-03,-0.23291476,0.13717967,8,0.2703101,1.3,"WP8"
"16379",2019-04-04,-0.30852836,0.11339469,8,0.32870671,1.5,"WP8"
"16380",2019-04-05,-0.32652497,0.0636543483,8,0.33267167,3.5,"WP8"
"16381",2019-04-06,-0.30726349,0.21947278,8,0.37759656,6,"WP8"
"16382",2019-04-07,-0.13586776,0.0771223605,8,0.1562303,4.2,"WP8"
"16383",2019-04-08,-0.12697378,0.000496754423,8,0.12697475,3.9,"WP8"
"16384",2019-04-09,-0.3051208,-0.19631928,1,0.3628222,7.1,"WHA1"
"16385",2019-04-10,-0.16002782,-0.21669264,2,0.26937819,0.7,"IO2"
"16386",2019-04-11,-0.10761258,-0.27381408,2,0.29420167,0.1,"IO2"
"16387",2019-04-12,-0.12894626,-0.23706844,2,0.26986772,0.5,"IO2"
"16388",2019-04-13,-0.37754473,-0.27459097,1,0.46684068,0.4,"WHA1"
